etuus;vuosi;kuukausi;paiva;alue;saajat_kaikki
Tartuntatautipäiväraha;2020;10;2020-10-01;Pirkanmaa;185
Tartuntatautipäiväraha;2020;10;2020-10-01;Pohjanmaa;179
Tartuntatautipäiväraha;2020;10;2020-10-01;Pohjois-Karjala;45
Tartuntatautipäiväraha;2020;10;2020-10-01;Pohjois-Pohjanmaa;108
Tartuntatautipäiväraha;2020;10;2020-10-01;Pohjois-Savo;85
Tartuntatautipäiväraha;2020;10;2020-10-01;Päijät-Häme;175
Tartuntatautipäiväraha;2020;10;2020-10-01;Satakunta;30
Tartuntatautipäiväraha;2020;10;2020-10-01;Uusimaa;1245
Tartuntatautipäiväraha;2020;10;2020-10-01;Varsinais-Suomi;203
Tartuntatautipäiväraha;2020;11;2020-11-01;Etelä-Karjala;53
Tartuntatautipäiväraha;2020;11;2020-11-01;Etelä-Pohjanmaa;166
Tartuntatautipäiväraha;2020;11;2020-11-01;Etelä-Savo;103
Tartuntatautipäiväraha;2020;11;2020-11-01;Kainuu;14
Tartuntatautipäiväraha;2020;11;2020-11-01;Kanta-Häme;137
Tartuntatautipäiväraha;2020;11;2020-11-01;Keski-Pohjanmaa;62
Tartuntatautipäiväraha;2020;11;2020-11-01;Keski-Suomi;297
Tartuntatautipäiväraha;2020;11;2020-11-01;Kymenlaakso;57
Tartuntatautipäiväraha;2020;11;2020-11-01;Lappi;150
Tartuntatautipäiväraha;2020;11;2020-11-01;Pirkanmaa;256
Tartuntatautipäiväraha;2020;11;2020-11-01;Pohjanmaa;479
Tartuntatautipäiväraha;2020;11;2020-11-01;Pohjois-Karjala;118
Tartuntatautipäiväraha;2020;11;2020-11-01;Pohjois-Pohjanmaa;165
Tartuntatautipäiväraha;2020;11;2020-11-01;Pohjois-Savo;197
Tartuntatautipäiväraha;2020;11;2020-11-01;Päijät-Häme;138
Tartuntatautipäiväraha;2020;11;2020-11-01;Satakunta;61
Tartuntatautipäiväraha;2020;11;2020-11-01;Uusimaa;1785
Tartuntatautipäiväraha;2020;11;2020-11-01;Varsinais-Suomi;357
Tartuntatautipäiväraha;2020;12;2020-12-01;Etelä-Karjala;48
Tartuntatautipäiväraha;2020;12;2020-12-01;Etelä-Pohjanmaa;245
Tartuntatautipäiväraha;2020;12;2020-12-01;Etelä-Savo;127
Tartuntatautipäiväraha;2020;12;2020-12-01;Kainuu;34
Tartuntatautipäiväraha;2020;12;2020-12-01;Kanta-Häme;170
Tartuntatautipäiväraha;2020;12;2020-12-01;Keski-Pohjanmaa;46
Tartuntatautipäiväraha;2020;12;2020-12-01;Keski-Suomi;328
Tartuntatautipäiväraha;2020;12;2020-12-01;Kymenlaakso;162
Tartuntatautipäiväraha;2020;12;2020-12-01;Lappi;446
Tartuntatautipäiväraha;2020;12;2020-12-01;Pirkanmaa;460
Tartuntatautipäiväraha;2020;12;2020-12-01;Pohjanmaa;803
Tartuntatautipäiväraha;2020;12;2020-12-01;Pohjois-Karjala;108
Tartuntatautipäiväraha;2020;12;2020-12-01;Pohjois-Pohjanmaa;498
Tartuntatautipäiväraha;2020;12;2020-12-01;Pohjois-Savo;262
Tartuntatautipäiväraha;2020;12;2020-12-01;Päijät-Häme;142
Tartuntatautipäiväraha;2020;12;2020-12-01;Satakunta;177
Tartuntatautipäiväraha;2020;12;2020-12-01;Uusimaa;3391
Tartuntatautipäiväraha;2020;12;2020-12-01;Varsinais-Suomi;865
Tartuntatautipäiväraha;2021;1;2021-01-01;Etelä-Karjala;61
Tartuntatautipäiväraha;2021;1;2021-01-01;Etelä-Pohjanmaa;329
Tartuntatautipäiväraha;2021;1;2021-01-01;Etelä-Savo;135
Tartuntatautipäiväraha;2021;1;2021-01-01;Kainuu;37
Tartuntatautipäiväraha;2021;1;2021-01-01;Kanta-Häme;188
Tartuntatautipäiväraha;2021;1;2021-01-01;Keski-Pohjanmaa;43
Tartuntatautipäiväraha;2021;1;2021-01-01;Keski-Suomi;343
Tartuntatautipäiväraha;2021;1;2021-01-01;Kymenlaakso;300
Tartuntatautipäiväraha;2021;1;2021-01-01;Lappi;306
Tartuntatautipäiväraha;2021;1;2021-01-01;Pirkanmaa;611
Tartuntatautipäiväraha;2021;1;2021-01-01;Pohjanmaa;417
Tartuntatautipäiväraha;2021;1;2021-01-01;Pohjois-Karjala;186
Tartuntatautipäiväraha;2021;1;2021-01-01;Pohjois-Pohjanmaa;797
Tartuntatautipäiväraha;2021;1;2021-01-01;Pohjois-Savo;183
Tartuntatautipäiväraha;2021;1;2021-01-01;Päijät-Häme;330
Tartuntatautipäiväraha;2021;1;2021-01-01;Satakunta;329
Tartuntatautipäiväraha;2021;1;2021-01-01;Uusimaa;3727
Tartuntatautipäiväraha;2021;1;2021-01-01;Varsinais-Suomi;1061
Tartuntatautipäiväraha;2021;2;2021-02-01;Etelä-Karjala;98
Tartuntatautipäiväraha;2021;2;2021-02-01;Etelä-Pohjanmaa;306
Tartuntatautipäiväraha;2021;2;2021-02-01;Etelä-Savo;231
Tartuntatautipäiväraha;2021;2;2021-02-01;Kainuu;40
Tartuntatautipäiväraha;2021;2;2021-02-01;Kanta-Häme;285
Tartuntatautipäiväraha;2021;2;2021-02-01;Keski-Pohjanmaa;39
Tartuntatautipäiväraha;2021;2;2021-02-01;Keski-Suomi;436
Tartuntatautipäiväraha;2021;2;2021-02-01;Kymenlaakso;268
Tartuntatautipäiväraha;2021;2;2021-02-01;Lappi;348
Tartuntatautipäiväraha;2021;2;2021-02-01;Pirkanmaa;731
Tartuntatautipäiväraha;2021;2;2021-02-01;Pohjanmaa;439
Tartuntatautipäiväraha;2021;2;2021-02-01;Pohjois-Karjala;251
Tartuntatautipäiväraha;2021;2;2021-02-01;Pohjois-Pohjanmaa;789
Tartuntatautipäiväraha;2021;2;2021-02-01;Pohjois-Savo;327
Tartuntatautipäiväraha;2021;2;2021-02-01;Päijät-Häme;648
Tartuntatautipäiväraha;2021;2;2021-02-01;Satakunta;228
Tartuntatautipäiväraha;2021;2;2021-02-01;Uusimaa;4773
Tartuntatautipäiväraha;2021;2;2021-02-01;Varsinais-Suomi;1396
Tartuntatautipäiväraha;2021;3;2021-03-01;Etelä-Karjala;95
Tartuntatautipäiväraha;2021;3;2021-03-01;Etelä-Pohjanmaa;378
Tartuntatautipäiväraha;2021;3;2021-03-01;Etelä-Savo;326
Tartuntatautipäiväraha;2021;3;2021-03-01;Kainuu;74
Tartuntatautipäiväraha;2021;3;2021-03-01;Kanta-Häme;438
Tartuntatautipäiväraha;2021;3;2021-03-01;Keski-Pohjanmaa;57
Tartuntatautipäiväraha;2021;3;2021-03-01;Keski-Suomi;632
Tartuntatautipäiväraha;2021;3;2021-03-01;Kymenlaakso;303
Tartuntatautipäiväraha;2021;3;2021-03-01;Lappi;380
Tartuntatautipäiväraha;2021;3;2021-03-01;Pirkanmaa;998
Tartuntatautipäiväraha;2021;3;2021-03-01;Pohjanmaa;1198
Tartuntatautipäiväraha;2021;3;2021-03-01;Pohjois-Karjala;171
Tartuntatautipäiväraha;2021;3;2021-03-01;Pohjois-Pohjanmaa;997
Tartuntatautipäiväraha;2021;3;2021-03-01;Pohjois-Savo;365
Tartuntatautipäiväraha;2021;3;2021-03-01;Päijät-Häme;378
Tartuntatautipäiväraha;2021;3;2021-03-01;Satakunta;755
Tartuntatautipäiväraha;2021;3;2021-03-01;Uusimaa;6816
Tartuntatautipäiväraha;2021;3;2021-03-01;Varsinais-Suomi;1916
Tartuntatautipäiväraha;2021;4;2021-04-01;Etelä-Karjala;194
Tartuntatautipäiväraha;2021;4;2021-04-01;Etelä-Pohjanmaa;264
Tartuntatautipäiväraha;2021;4;2021-04-01;Etelä-Savo;329
Tartuntatautipäiväraha;2021;4;2021-04-01;Kainuu;24
Tartuntatautipäiväraha;2021;4;2021-04-01;Kanta-Häme;387
Tartuntatautipäiväraha;2021;4;2021-04-01;Keski-Pohjanmaa;37
Tartuntatautipäiväraha;2021;4;2021-04-01;Keski-Suomi;337
Tartuntatautipäiväraha;2021;4;2021-04-01;Kymenlaakso;231
Tartuntatautipäiväraha;2021;4;2021-04-01;Lappi;279
Tartuntatautipäiväraha;2021;4;2021-04-01;Pirkanmaa;858
Tartuntatautipäiväraha;2021;4;2021-04-01;Pohjanmaa;752
Tartuntatautipäiväraha;2021;4;2021-04-01;Pohjois-Karjala;97
Tartuntatautipäiväraha;2021;4;2021-04-01;Pohjois-Pohjanmaa;522
Tartuntatautipäiväraha;2021;4;2021-04-01;Pohjois-Savo;239
Tartuntatautipäiväraha;2021;4;2021-04-01;Päijät-Häme;461
Tartuntatautipäiväraha;2021;4;2021-04-01;Satakunta;501
Tartuntatautipäiväraha;2021;4;2021-04-01;Uusimaa;6313
Tartuntatautipäiväraha;2021;4;2021-04-01;Varsinais-Suomi;1811
Tartuntatautipäiväraha;2021;5;2021-05-01;Etelä-Karjala;267
Tartuntatautipäiväraha;2021;5;2021-05-01;Etelä-Pohjanmaa;210
Tartuntatautipäiväraha;2021;5;2021-05-01;Etelä-Savo;540
Tartuntatautipäiväraha;2021;5;2021-05-01;Kainuu;39
Tartuntatautipäiväraha;2021;5;2021-05-01;Kanta-Häme;634
Tartuntatautipäiväraha;2021;5;2021-05-01;Keski-Pohjanmaa;63
Tartuntatautipäiväraha;2021;5;2021-05-01;Keski-Suomi;375
Tartuntatautipäiväraha;2021;5;2021-05-01;Kymenlaakso;374
Tartuntatautipäiväraha;2021;5;2021-05-01;Lappi;253
Tartuntatautipäiväraha;2021;5;2021-05-01;Pirkanmaa;1045
Tartuntatautipäiväraha;2021;5;2021-05-01;Pohjanmaa;456
Tartuntatautipäiväraha;2021;5;2021-05-01;Pohjois-Karjala;85
Tartuntatautipäiväraha;2021;5;2021-05-01;Pohjois-Pohjanmaa;374
Tartuntatautipäiväraha;2021;5;2021-05-01;Pohjois-Savo;273
Tartuntatautipäiväraha;2021;5;2021-05-01;Päijät-Häme;828
Tartuntatautipäiväraha;2021;5;2021-05-01;Satakunta;377
Tartuntatautipäiväraha;2021;5;2021-05-01;Uusimaa;7005
Tartuntatautipäiväraha;2021;5;2021-05-01;Varsinais-Suomi;2130
Tartuntatautipäiväraha;2021;6;2021-06-01;Etelä-Karjala;180
Tartuntatautipäiväraha;2021;6;2021-06-01;Etelä-Pohjanmaa;249
Tartuntatautipäiväraha;2021;6;2021-06-01;Etelä-Savo;204
Tartuntatautipäiväraha;2021;6;2021-06-01;Kainuu;48
Tartuntatautipäiväraha;2021;6;2021-06-01;Kanta-Häme;621
Tartuntatautipäiväraha;2021;6;2021-06-01;Keski-Pohjanmaa;242
Tartuntatautipäiväraha;2021;6;2021-06-01;Keski-Suomi;185
Tartuntatautipäiväraha;2021;6;2021-06-01;Kymenlaakso;248
Tartuntatautipäiväraha;2021;6;2021-06-01;Lappi;271
Tartuntatautipäiväraha;2021;6;2021-06-01;Pirkanmaa;1079
Tartuntatautipäiväraha;2021;6;2021-06-01;Pohjanmaa;278
Tartuntatautipäiväraha;2021;6;2021-06-01;Pohjois-Karjala;70
Tartuntatautipäiväraha;2021;6;2021-06-01;Pohjois-Pohjanmaa;441
Tartuntatautipäiväraha;2021;6;2021-06-01;Pohjois-Savo;167
Tartuntatautipäiväraha;2021;6;2021-06-01;Päijät-Häme;1113
Tartuntatautipäiväraha;2021;6;2021-06-01;Satakunta;330
Tartuntatautipäiväraha;2021;6;2021-06-01;Uusimaa;4857
Tartuntatautipäiväraha;2021;6;2021-06-01;Varsinais-Suomi;1459
Epidemiatuki;2019;1;2019-01-01;Etelä-Karjala;0
Epidemiatuki;2019;1;2019-01-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;1;2019-01-01;Etelä-Savo;0
Epidemiatuki;2019;1;2019-01-01;Kainuu;0
Epidemiatuki;2019;1;2019-01-01;Kanta-Häme;0
Epidemiatuki;2019;1;2019-01-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;1;2019-01-01;Keski-Suomi;0
Epidemiatuki;2019;1;2019-01-01;Kymenlaakso;0
Epidemiatuki;2019;1;2019-01-01;Lappi;0
Epidemiatuki;2019;1;2019-01-01;Pirkanmaa;0
Epidemiatuki;2019;1;2019-01-01;Pohjanmaa;0
Epidemiatuki;2019;1;2019-01-01;Pohjois-Karjala;0
Epidemiatuki;2019;1;2019-01-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2019;1;2019-01-01;Pohjois-Savo;0
Epidemiatuki;2019;1;2019-01-01;Päijät-Häme;0
Epidemiatuki;2019;1;2019-01-01;Satakunta;0
Epidemiatuki;2019;1;2019-01-01;Uusimaa;0
Epidemiatuki;2019;1;2019-01-01;Varsinais-Suomi;0
Epidemiatuki;2019;2;2019-02-01;Etelä-Karjala;0
Epidemiatuki;2019;2;2019-02-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;2;2019-02-01;Etelä-Savo;0
Epidemiatuki;2019;2;2019-02-01;Kainuu;0
Epidemiatuki;2019;2;2019-02-01;Kanta-Häme;0
Epidemiatuki;2019;2;2019-02-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;2;2019-02-01;Keski-Suomi;0
Epidemiatuki;2019;2;2019-02-01;Kymenlaakso;0
Epidemiatuki;2019;2;2019-02-01;Lappi;0
Epidemiatuki;2019;2;2019-02-01;Pirkanmaa;0
Epidemiatuki;2019;2;2019-02-01;Pohjanmaa;0
Epidemiatuki;2019;2;2019-02-01;Pohjois-Karjala;0
Epidemiatuki;2019;2;2019-02-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2019;2;2019-02-01;Pohjois-Savo;0
Epidemiatuki;2019;2;2019-02-01;Päijät-Häme;0
Epidemiatuki;2019;2;2019-02-01;Satakunta;0
Epidemiatuki;2019;2;2019-02-01;Uusimaa;0
Epidemiatuki;2019;2;2019-02-01;Varsinais-Suomi;0
Epidemiatuki;2019;3;2019-03-01;Etelä-Karjala;0
Epidemiatuki;2019;3;2019-03-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;3;2019-03-01;Etelä-Savo;0
Epidemiatuki;2019;3;2019-03-01;Kainuu;0
Epidemiatuki;2019;3;2019-03-01;Kanta-Häme;0
Epidemiatuki;2019;3;2019-03-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;3;2019-03-01;Keski-Suomi;0
Epidemiatuki;2019;3;2019-03-01;Kymenlaakso;0
Epidemiatuki;2019;3;2019-03-01;Lappi;0
Epidemiatuki;2019;3;2019-03-01;Pirkanmaa;0
Epidemiatuki;2019;3;2019-03-01;Pohjanmaa;0
Epidemiatuki;2019;3;2019-03-01;Pohjois-Karjala;0
Epidemiatuki;2019;3;2019-03-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2019;3;2019-03-01;Pohjois-Savo;0
Epidemiatuki;2019;3;2019-03-01;Päijät-Häme;0
Epidemiatuki;2019;3;2019-03-01;Satakunta;0
Epidemiatuki;2019;3;2019-03-01;Uusimaa;0
Epidemiatuki;2019;3;2019-03-01;Varsinais-Suomi;0
Epidemiatuki;2019;4;2019-04-01;Etelä-Karjala;0
Epidemiatuki;2019;4;2019-04-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;4;2019-04-01;Etelä-Savo;0
Epidemiatuki;2019;4;2019-04-01;Kainuu;0
Epidemiatuki;2019;4;2019-04-01;Kanta-Häme;0
Epidemiatuki;2019;4;2019-04-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;4;2019-04-01;Keski-Suomi;0
Epidemiatuki;2019;4;2019-04-01;Kymenlaakso;0
Epidemiatuki;2019;4;2019-04-01;Lappi;0
Epidemiatuki;2019;4;2019-04-01;Pirkanmaa;0
Epidemiatuki;2019;4;2019-04-01;Pohjanmaa;0
Epidemiatuki;2019;4;2019-04-01;Pohjois-Karjala;0
Epidemiatuki;2019;4;2019-04-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2019;4;2019-04-01;Pohjois-Savo;0
Epidemiatuki;2019;4;2019-04-01;Päijät-Häme;0
Epidemiatuki;2019;4;2019-04-01;Satakunta;0
Epidemiatuki;2019;4;2019-04-01;Uusimaa;0
Epidemiatuki;2019;4;2019-04-01;Varsinais-Suomi;0
Epidemiatuki;2019;5;2019-05-01;Etelä-Karjala;0
Epidemiatuki;2019;5;2019-05-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;5;2019-05-01;Etelä-Savo;0
Epidemiatuki;2019;5;2019-05-01;Kainuu;0
Epidemiatuki;2019;5;2019-05-01;Kanta-Häme;0
Epidemiatuki;2019;5;2019-05-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;5;2019-05-01;Keski-Suomi;0
Epidemiatuki;2019;5;2019-05-01;Kymenlaakso;0
Epidemiatuki;2019;5;2019-05-01;Lappi;0
Epidemiatuki;2019;5;2019-05-01;Pirkanmaa;0
Epidemiatuki;2019;5;2019-05-01;Pohjanmaa;0
Epidemiatuki;2019;5;2019-05-01;Pohjois-Karjala;0
Epidemiatuki;2019;5;2019-05-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2019;5;2019-05-01;Pohjois-Savo;0
Epidemiatuki;2019;5;2019-05-01;Päijät-Häme;0
Epidemiatuki;2019;5;2019-05-01;Satakunta;0
Epidemiatuki;2019;5;2019-05-01;Uusimaa;0
Epidemiatuki;2019;5;2019-05-01;Varsinais-Suomi;0
Epidemiatuki;2019;6;2019-06-01;Etelä-Karjala;0
Epidemiatuki;2019;6;2019-06-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;6;2019-06-01;Etelä-Savo;0
Epidemiatuki;2019;6;2019-06-01;Kainuu;0
Epidemiatuki;2019;6;2019-06-01;Kanta-Häme;0
Epidemiatuki;2019;6;2019-06-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;6;2019-06-01;Keski-Suomi;0
Epidemiatuki;2019;6;2019-06-01;Kymenlaakso;0
Epidemiatuki;2019;6;2019-06-01;Lappi;0
Epidemiatuki;2019;6;2019-06-01;Pirkanmaa;0
Epidemiatuki;2019;6;2019-06-01;Pohjanmaa;0
Epidemiatuki;2019;6;2019-06-01;Pohjois-Karjala;0
Epidemiatuki;2019;6;2019-06-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2019;6;2019-06-01;Pohjois-Savo;0
Epidemiatuki;2019;6;2019-06-01;Päijät-Häme;0
Epidemiatuki;2019;6;2019-06-01;Satakunta;0
Epidemiatuki;2019;6;2019-06-01;Uusimaa;0
Epidemiatuki;2019;6;2019-06-01;Varsinais-Suomi;0
Epidemiatuki;2019;7;2019-07-01;Etelä-Karjala;0
Epidemiatuki;2019;7;2019-07-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;7;2019-07-01;Etelä-Savo;0
Epidemiatuki;2019;7;2019-07-01;Kainuu;0
Epidemiatuki;2019;7;2019-07-01;Kanta-Häme;0
Epidemiatuki;2019;7;2019-07-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;7;2019-07-01;Keski-Suomi;0
Epidemiatuki;2019;7;2019-07-01;Kymenlaakso;0
Epidemiatuki;2019;7;2019-07-01;Lappi;0
Epidemiatuki;2019;7;2019-07-01;Pirkanmaa;0
Epidemiatuki;2019;7;2019-07-01;Pohjanmaa;0
Epidemiatuki;2019;7;2019-07-01;Pohjois-Karjala;0
Epidemiatuki;2019;7;2019-07-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2019;7;2019-07-01;Pohjois-Savo;0
Epidemiatuki;2019;7;2019-07-01;Päijät-Häme;0
Epidemiatuki;2019;7;2019-07-01;Satakunta;0
Epidemiatuki;2019;7;2019-07-01;Uusimaa;0
Epidemiatuki;2019;7;2019-07-01;Varsinais-Suomi;0
Epidemiatuki;2019;8;2019-08-01;Etelä-Karjala;0
Epidemiatuki;2019;8;2019-08-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;8;2019-08-01;Etelä-Savo;0
Epidemiatuki;2019;8;2019-08-01;Kainuu;0
Epidemiatuki;2019;8;2019-08-01;Kanta-Häme;0
Epidemiatuki;2019;8;2019-08-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;8;2019-08-01;Keski-Suomi;0
Epidemiatuki;2019;8;2019-08-01;Kymenlaakso;0
Epidemiatuki;2019;8;2019-08-01;Lappi;0
Epidemiatuki;2019;8;2019-08-01;Pirkanmaa;0
Epidemiatuki;2019;8;2019-08-01;Pohjanmaa;0
Epidemiatuki;2019;8;2019-08-01;Pohjois-Karjala;0
Epidemiatuki;2019;8;2019-08-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2019;8;2019-08-01;Pohjois-Savo;0
Epidemiatuki;2019;8;2019-08-01;Päijät-Häme;0
Epidemiatuki;2019;8;2019-08-01;Satakunta;0
Epidemiatuki;2019;8;2019-08-01;Uusimaa;0
Epidemiatuki;2019;8;2019-08-01;Varsinais-Suomi;0
Epidemiatuki;2019;9;2019-09-01;Etelä-Karjala;0
Epidemiatuki;2019;9;2019-09-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;9;2019-09-01;Etelä-Savo;0
Epidemiatuki;2019;9;2019-09-01;Kainuu;0
Epidemiatuki;2019;9;2019-09-01;Kanta-Häme;0
Epidemiatuki;2019;9;2019-09-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;9;2019-09-01;Keski-Suomi;0
Epidemiatuki;2019;9;2019-09-01;Kymenlaakso;0
Epidemiatuki;2019;9;2019-09-01;Lappi;0
Epidemiatuki;2019;9;2019-09-01;Pirkanmaa;0
Epidemiatuki;2019;9;2019-09-01;Pohjanmaa;0
Epidemiatuki;2019;9;2019-09-01;Pohjois-Karjala;0
Epidemiatuki;2019;9;2019-09-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2019;9;2019-09-01;Pohjois-Savo;0
Epidemiatuki;2019;9;2019-09-01;Päijät-Häme;0
Epidemiatuki;2019;9;2019-09-01;Satakunta;0
Epidemiatuki;2019;9;2019-09-01;Uusimaa;0
Epidemiatuki;2019;9;2019-09-01;Varsinais-Suomi;0
Epidemiatuki;2019;10;2019-10-01;Etelä-Karjala;0
Epidemiatuki;2019;10;2019-10-01;Etelä-Pohjanmaa;0
Epidemiatuki;2019;10;2019-10-01;Etelä-Savo;0
Epidemiatuki;2019;10;2019-10-01;Kainuu;0
Epidemiatuki;2019;10;2019-10-01;Kanta-Häme;0
Epidemiatuki;2019;10;2019-10-01;Keski-Pohjanmaa;0
Epidemiatuki;2019;10;2019-10-01;Keski-Suomi;0
Epidemiatuki;2019;10;2019-10-01;Kymenlaakso;0
Epidemiatuki;2019;10;2019-10-01;Lappi;0
Epidemiatuki;2019;10;2019-10-01;Pirkanmaa;0
Epidemiatuki;2019;10;2019-10-01;Pohjanmaa;0
Epidemiatuki;2019;10;2019-10-01;Pohjois-Karjala;0
